,session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,reviewed_at_datetime,entered_code,Nationality,Sex,Response ID,Time Started,Date Submitted,Status,Contact ID,Legacy Comments,Comments,Language,Referer,SessionID,valence_condition,means_condition,user_id,material.variable,response,material,variable
2598,5f5b65fd1a328c28d73f4b5c,5e39769ea9cf94187e49eed5,APPROVED,56:45.3,01:14.8,269.534,31,16:12.3,4DE9B385,United Kingdom,Female,25,"Sep 11, 2020 7:56:47 am","Sep 11, 2020 8:01:12 am",Complete,,,,English,,1599825407_5f5b65ff65c4a0.87536722,positive,present,5e39769ea9cf94187e49eed5,sally_wine.response,Someone has broken into her house when she gets home.,sally_wine,response
2599,5f5b6607291dc628dbf71e63,5c389923184bfd00010b4ce7,APPROVED,56:57.5,02:27.3,329.803,46,16:14.6,4DE9B385,United Kingdom,Male,26,"Sep 11, 2020 7:56:59 am","Sep 11, 2020 8:02:25 am",Complete,,,,English,,1599825419_5f5b660b16f971.07314375,positive,present,5c389923184bfd00010b4ce7,sally_wine.response,Neighbour steals her wine and runs away,sally_wine,response
2600,5f5b662c3e753428c032a68c,56cefc4cb009e1000aa73684,APPROVED,57:37.6,04:26.2,408.616,29,16:16.7,4DE9B385,United Kingdom,Female,28,"Sep 11, 2020 7:57:39 am","Sep 11, 2020 8:04:24 am",Complete,,,,English,,1599825459_5f5b663353bfb2.23706993,positive,present,56cefc4cb009e1000aa73684,sally_wine.response,Sally drops the bottle of wine and it shatters. ,sally_wine,response
2601,5f5b6641dae8082944b5ad71,5cbe0f575c7161000191fe80,APPROVED,57:58.0,19:14.8,1276.815,25,16:19.2,4DE9B385,United Kingdom,Female,29,"Sep 11, 2020 7:57:59 am","Sep 11, 2020 8:19:11 am",Complete,,,,English,,1599825479_5f5b6647a18d35.84513576,positive,present,5cbe0f575c7161000191fe80,sally_wine.response,Walking home is when she finds out that the neighbor hood is under threat from a billionaire that wants to transform it into high end apartments/ HS2 .,sally_wine,response
2602,5f5b6647062e0f28c2f3d8cc,5eaeaff5553e990009a3d8c0,APPROVED,01:08.0,08:38.7,450.696,65,16:21.5,4DE9B385,United Kingdom,Female,42,"Sep 11, 2020 8:01:10 am","Sep 11, 2020 8:08:37 am",Complete,,,,English,,1599825670_5f5b67062270f9.44284068,positive,present,5eaeaff5553e990009a3d8c0,sally_wine.response,She feel over and had to be taken to hospital.,sally_wine,response
2603,5f5b66634775592894e7de0b,5f0ddc22e8572609f83725d4,APPROVED,58:30.5,07:32.3,541.746,32,16:23.6,4DE9B385,United Kingdom,Male,31,"Sep 11, 2020 7:58:32 am","Sep 11, 2020 8:07:29 am",Complete,,,,English,,1599825512_5f5b6668535ab1.98711552,positive,present,5f0ddc22e8572609f83725d4,sally_wine.response,the skies open and it rains on them heavily,sally_wine,response
2604,5f5b66708901d82898043803,59836c8b06cd1f0001f8e111,APPROVED,58:40.3,18:25.8,1185.42,39,16:25.0,4DE9B385,United Kingdom,Female,33,"Sep 11, 2020 7:58:43 am","Sep 11, 2020 8:18:21 am",Complete,,,,English,,1599825523_5f5b66733b8d04.15345075,positive,present,59836c8b06cd1f0001f8e111,sally_wine.response,She drops the wine.,sally_wine,response
2605,5f5b668710ec482922b63419,5bdc1c289ab26e0001a46b96,APPROVED,59:12.4,05:08.7,356.313,27,16:27.2,4DE9B385,United Kingdom,Female,37,"Sep 11, 2020 7:59:15 am","Sep 11, 2020 8:05:03 am",Complete,,,,English,,1599825555_5f5b6693b96d82.14338109,positive,present,5bdc1c289ab26e0001a46b96,sally_wine.response,the neighbour reveals she is dying,sally_wine,response
2606,5f5b668b9a3ef6296c8ee682,5eca601af9ac0e5879c8e2c6,APPROVED,59:18.0,03:18.1,240.098,20,16:29.5,4DE9B385,United Kingdom,Male,32,"Sep 11, 2020 7:59:19 am","Sep 11, 2020 8:03:16 am",Complete,,,,English,,1599825559_5f5b6697208100.99179651,positive,present,5eca601af9ac0e5879c8e2c6,sally_wine.response,Forgets to buy bottle of wine,sally_wine,response
2607,5f5b669a1c93d2292d694c00,5d66c1382d1a18000170759b,APPROVED,01:27.9,09:30.1,482.158,25,16:32.0,4DE9B385,United Kingdom,Female,44,"Sep 11, 2020 8:01:29 am","Sep 11, 2020 8:09:27 am",Complete,,,,English,,1599825689_5f5b6719c4d1e6.88616502,positive,present,5d66c1382d1a18000170759b,sally_wine.response,Bump into another neighbour? ,sally_wine,response
2608,5f5b669ad97994295e74b4d3,5d3a12fa3bc59d0001b05812,APPROVED,02:30.0,43:42.5,2472.428,61,16:33.9,4DE9B385,United Kingdom,Female,48,"Sep 11, 2020 8:02:33 am","Sep 11, 2020 8:43:38 am",Complete,,,,English,,1599825753_5f5b67591feef0.25113759,positive,present,5d3a12fa3bc59d0001b05812,sally_wine.response,Sally has forgotten her keys and is locked out of her home.,sally_wine,response
2609,5f5b66ae6c48aa07556fd141,5c3811791ede2b000115555b,APPROVED,59:45.1,11:01.4,676.227,35,16:35.9,4DE9B385,United States,Male,35,"Sep 11, 2020 7:59:46 am","Sep 11, 2020 8:10:58 am",Complete,,,,English,,1599825586_5f5b66b2ce0642.11886456,positive,present,5c3811791ede2b000115555b,sally_wine.response,The neighbor gets hit by a car right in front of Sally's eyes.,sally_wine,response
2610,5f5b66b58e2b6628fa8b6ae3,5f06f38a859dcb278b6e92f7,APPROVED,59:57.8,08:04.3,486.508,18,16:38.1,4DE9B385,United Kingdom,Male,38,"Sep 11, 2020 8:00:00 am","Sep 11, 2020 8:08:01 am",Complete,,,,English,,1599825600_5f5b66c0c4dac5.13410184,positive,present,5f06f38a859dcb278b6e92f7,sally_wine.response,"She drops the bottle of wine, smashing it.",sally_wine,response
2611,5f5b66bab4ff950753d609ee,5e497cd2bc594a3f7d0706f9,APPROVED,59:54.0,05:28.2,334.184,30,16:39.9,4DE9B385,United Kingdom,Female,34,"Sep 11, 2020 7:59:57 am","Sep 11, 2020 8:05:24 am",Complete,,,,English,,1599825597_5f5b66bd05c409.45507810,positive,present,5e497cd2bc594a3f7d0706f9,sally_wine.response,"You can't eat wine, so she got drunk. ",sally_wine,response
2612,5f5b66cc71abb22933c14c6c,5f53cfde4e91947067d2435a,APPROVED,06:50.0,33:28.0,1597.946,35,16:42.2,4DE9B385,United States,Female,55,"Sep 11, 2020 8:23:00 am","Sep 11, 2020 8:33:14 am",Complete,,,,English,,1599826980_5f5b6c24bf2668.23078806,positive,present,5f53cfde4e91947067d2435a,sally_wine.response,Perhaps the neighbor collapsed and died,sally_wine,response
2613,5f5b66ccf18ff20780af532b,595e7974af78da0001a21c3a,APPROVED,00:16.1,21:56.3,1300.171,44,16:44.0,4DE9B385,United Kingdom,Female,36,"Sep 11, 2020 8:00:18 am","Sep 11, 2020 8:21:53 am",Complete,,,,English,,1599825617_5f5b66d1f418e6.95750350,positive,present,595e7974af78da0001a21c3a,sally_wine.response,"Before she gets home, she drops the bottle of wine and it smashes",sally_wine,response
2614,5f5b66d5c90124296edaa829,5995aee73ae1c8000110650d,APPROVED,08:58.5,21:37.4,758.873,40,16:46.2,4DE9B385,United Kingdom,Female,52,"Sep 11, 2020 8:09:02 am","Sep 11, 2020 8:21:34 am",Complete,,,,English,,1599826142_5f5b68de499051.23018251,positive,present,5995aee73ae1c8000110650d,sally_wine.response,On the way home it suddenly starts to rain and huge hailstones begin to fall everywhere,sally_wine,response
2615,5f5b66deec0fc207a3728c68,5f2140c8d3eb49000a833723,APPROVED,00:43.7,10:25.8,582.067,26,16:47.9,4DE9B385,United Kingdom,Female,39,"Sep 11, 2020 8:00:47 am","Sep 11, 2020 8:10:23 am",Complete,,,,English,,1599825647_5f5b66ef47cc89.62550820,positive,present,5f2140c8d3eb49000a833723,sally_wine.response,the neighbour falls and she needs to call her an ambulance,sally_wine,response
2616,5f5b66ea4aea45293aa546ea,59317a9fe7866d00016187e7,APPROVED,00:49.1,13:00.1,730.977,30,16:49.9,4DE9B385,United Kingdom,Female,41,"Sep 11, 2020 8:00:51 am","Sep 11, 2020 8:12:48 am",Complete,,,,English,,1599825651_5f5b66f3a0de49.45815472,positive,present,59317a9fe7866d00016187e7,sally_wine.response,the neighbour invited her over to hers for dinner ,sally_wine,response
2617,5f5b66ef6911870730e2e6a9,5e42855a6cc37110b1c4371e,APPROVED,00:47.5,11:03.6,616.082,34,16:52.0,4DE9B385,Ireland,Female,40,"Sep 11, 2020 8:00:50 am","Sep 11, 2020 8:11:02 am",Complete,,,,English,,1599825650_5f5b66f28b33f4.25503508,positive,present,5e42855a6cc37110b1c4371e,sally_wine.response,Sally has forgotten to buy her wine and has to return to the shop,sally_wine,response
2618,5f5b67317fa75629a135af88,5dce02a5e10220052b35144a,APPROVED,03:19.3,17:58.0,878.659,29,16:52.9,4DE9B385,United Kingdom,Male,49,"Sep 11, 2020 8:03:21 am","Sep 11, 2020 8:17:55 am",Complete,,,,English,,1599825801_5f5b6789b9f2b2.14179403,positive,present,5dce02a5e10220052b35144a,sally_wine.response,Sally drops the bottle of wine and it smashes.,sally_wine,response
2619,5f5b675555ee7f2986ad534c,5360c37cfdf99b02ccc08fcb,APPROVED,02:31.8,14:55.4,743.582,28,16:54.1,4DE9B385,United Kingdom,Female,43,"Sep 11, 2020 8:02:34 am","Sep 11, 2020 8:14:53 am",Complete,,,,English,,1599825754_5f5b675a04d780.46965082,positive,present,5360c37cfdf99b02ccc08fcb,sally_wine.response,She got home and realised she forgot to buy the wine. ,sally_wine,response
2620,5f5b6779291dc62838384bee,5e4adfc1aaef1b02a763644d,APPROVED,03:10.1,10:38.6,448.506,19,16:55.2,4DE9B385,United Kingdom,Female,47,"Sep 11, 2020 8:03:12 am","Sep 11, 2020 8:10:32 am",Complete,,,,English,,1599825792_5f5b678062c986.05745842,positive,present,5e4adfc1aaef1b02a763644d,sally_wine.response,Neighbour asks her out on a date. ,sally_wine,response
2621,5f5b6785fcfd0828b993d6ac,59a1afb2fc0caa0001121c0c,APPROVED,03:22.2,17:04.1,821.893,39,16:56.4,4DE9B385,United Kingdom,Female,51,"Sep 11, 2020 8:03:23 am","Sep 11, 2020 8:17:01 am",Complete,,,,English,,1599825803_5f5b678bb8ce51.76651779,positive,present,59a1afb2fc0caa0001121c0c,sally_wine.response,Her neighbour invites her to a house party.,sally_wine,response
2622,5f5b678afff41228d0b38fbc,5f27278a54adfb0ac3556a03,APPROVED,03:22.1,16:40.2,798.148,40,16:57.3,4DE9B385,United Kingdom,Female,50,"Sep 11, 2020 8:03:25 am","Sep 11, 2020 8:16:32 am",Complete,,,,English,,1599825805_5f5b678dc97297.51081150,positive,present,5f27278a54adfb0ac3556a03,sally_wine.response,Sally accidentally dropped the bottle of wine just as she got home,sally_wine,response
2623,5f5b68a733291029a8dc7569,5e1335206aab7c96df461666,APPROVED,11:41.8,28:20.5,998.692,22,16:58.5,4DE9B385,Ireland,Male,53,"Sep 11, 2020 8:11:46 am","Sep 11, 2020 8:28:06 am",Complete,,,,English,,1599826306_5f5b6982117126.57224315,positive,present,5e1335206aab7c96df461666,sally_wine.response,they bump into a friend they both know,sally_wine,response
2624,5f5b74da9496f42a3868b33f,5def73f02ae04260076d88f8,APPROVED,00:10.8,13:14.6,783.785,29,16:59.2,4DE9B385,United Kingdom,Male,56,"Sep 11, 2020 9:00:15 am","Sep 11, 2020 9:13:13 am",Complete,,,,English,,1599829215_5f5b74df965318.19216548,positive,present,5def73f02ae04260076d88f8,sally_wine.response,She isnt paying attention crossing the street and is hit by a bus,sally_wine,response
2625,5f5b74db030497095e615bc1,5daa50967776b10016e1bc9b,APPROVED,01:38.6,24:57.6,1399.002,33,17:00.7,4DE9B385,United Kingdom,Male,57,"Sep 11, 2020 9:01:40 am","Sep 11, 2020 9:24:51 am",Complete,,,,English,,1599829299_5f5b7533e2d3f3.32200280,positive,present,5daa50967776b10016e1bc9b,sally_wine.response,She gets home just as the postcode lottery people are driving away with the oversized novelty cheque they had for her.,sally_wine,response
2626,5f5b8277edd1f72c084730d3,5efcd984f7176d0e6a59dd17,APPROVED,58:15.5,07:33.8,558.259,33,17:01.4,4DE9B385,United Kingdom,Female,59,"Sep 11, 2020 9:58:18 am","Sep 11, 2020 10:07:32 am",Complete,,,,English,,1599832698_5f5b827a850e54.39365824,positive,present,5efcd984f7176d0e6a59dd17,sally_wine.response,her neighbour breaks some bad news to her,sally_wine,response
2627,5f5b8279a9ba112c2644ea21,57fcf3770fc1ce0001f03aaa,APPROVED,58:19.7,03:01.9,282.235,30,17:03.1,4DE9B385,United Kingdom,Female,58,"Sep 11, 2020 9:58:21 am","Sep 11, 2020 10:03:00 am",Complete,,,,English,,1599832701_5f5b827d31cca8.03181250,positive,present,57fcf3770fc1ce0001f03aaa,sally_wine.response,The wine is corked,sally_wine,response
